Id,Clickstart,UTCMilliseconds,PCLocalTime,PCTime,EventId,BinaryFile,ClickNo,Amplitude,UID,parentID,parentUID
181362,2018-06-01 22:49:49,716,49:48.7,11:23.9,514,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3797,82.56725493,175003798,514,1919
181363,2018-06-01 22:49:51,311,49:51.3,11:23.9,514,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3805,84.15511267,175003806,514,1919
181364,2018-06-01 22:49:51,482,49:51.5,11:23.9,514,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3806,89.36279675,175003807,514,1919
181365,2018-06-01 22:49:52,766,49:51.8,11:23.9,514,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3807,87.9582029,175003808,514,1919
181366,2018-06-01 22:49:52,7,49:52.0,11:23.9,514,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3808,87.80622565,175003809,514,1919
181367,2018-06-01 22:49:52,254,49:52.3,11:23.9,514,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3809,90.34861082,175003810,514,1919
181368,2018-06-01 22:49:52,475,49:52.5,11:23.9,514,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3810,90.17860307,175003811,514,1919
181369,2018-06-01 22:49:53,718,49:52.7,11:23.9,514,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3811,91.35410352,175003812,514,1919
181370,2018-06-01 22:49:53,965,49:53.0,11:23.9,514,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3812,91.80041816,175003813,514,1919
181371,2018-06-01 22:49:53,216,49:53.2,11:23.9,514,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3813,90.8942238,175003814,514,1919
181372,2018-06-01 22:49:53,445,49:53.4,11:23.9,514,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3814,88.71808502,175003815,514,1919
181373,2018-06-01 22:49:54,703,49:53.7,11:23.9,514,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3816,91.75472481,175003817,514,1919
181374,2018-06-01 22:49:59,303,49:59.3,11:23.9,514,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3826,82.19033466,175003827,514,1919
181375,2018-06-01 22:49:59,433,49:59.4,11:23.9,514,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3827,85.39600831,175003828,514,1919
181376,2018-06-01 22:50:00,557,49:59.6,11:23.9,514,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3828,87.60089128,175003829,514,1919
181377,2018-06-01 22:50:00,768,49:59.8,11:23.9,514,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3829,85.18908,175003830,514,1919
181378,2018-06-01 22:50:00,15,50:00.0,11:23.9,514,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3830,88.69554274,175003831,514,1919
181379,2018-06-01 22:50:00,267,50:00.3,11:23.9,514,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3831,83.39370249,175003832,514,1919
181380,2018-06-01 22:50:00,477,50:00.5,11:23.9,514,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3832,85.69856227,175003833,514,1919
181381,2018-06-01 22:50:12,609,50:11.6,11:23.9,514,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3850,88.70304296,175003851,514,1919
181382,2018-06-01 22:50:12,741,50:11.7,11:23.9,514,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3851,86.78919692,175003852,514,1919
181383,2018-06-01 22:50:12,981,50:12.0,11:23.9,514,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3852,89.27819227,175003853,514,1919
181384,2018-06-01 22:50:12,216,50:12.2,11:23.9,514,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3853,89.713435,175003854,514,1919
181385,2018-06-01 22:50:12,400,50:12.4,11:23.9,514,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3854,86.8072842,175003855,514,1919
181386,2018-06-01 22:50:13,795,50:12.8,11:23.9,514,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3855,88.85826628,175003856,514,1919
181387,2018-06-01 22:50:13,61,50:13.1,11:23.9,514,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3857,86.72423678,175003858,514,1919
181388,2018-06-01 22:50:14,242,50:14.2,11:23.9,514,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3862,84.40497433,175003863,514,1919
181389,2018-06-01 22:50:15,536,50:14.5,11:23.9,514,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3863,86.86244996,175003864,514,1919
181390,2018-06-01 22:50:15,269,50:15.3,11:23.9,514,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3866,83.49527142,175003867,514,1919
181391,2018-06-01 22:50:15,454,50:15.5,11:23.9,514,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3867,79.00629314,175003868,514,1919
181462,2018-06-01 22:50:42,616,50:41.6,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf,3887,77.81031673,175003888,515,2432
181463,2018-06-01 22:50:42,726,50:41.7,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf,3888,77.95143362,175003889,515,2432
181464,2018-06-01 22:50:42,829,50:41.8,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf,3889,80.2134185,175003890,515,2432
181486,2018-06-01 22:50:42,138,50:42.1,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3891,80.79516079,175003892,515,2432
181465,2018-06-01 22:50:42,338,50:42.3,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf,3892,78.98434992,175003893,515,2432
181466,2018-06-01 22:50:42,446,50:42.4,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf,3893,78.98926491,175003894,515,2432
181467,2018-06-01 22:50:43,560,50:42.6,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf,3894,79.0893779,175003895,515,2432
181468,2018-06-01 22:50:43,666,50:42.7,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf,3895,80.88288238,175003896,515,2432
181469,2018-06-01 22:50:43,774,50:42.8,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf,3896,79.85853927,175003897,515,2432
181487,2018-06-01 22:50:43,972,50:43.0,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3897,81.00453512,175003898,515,2432
181488,2018-06-01 22:50:43,76,50:43.1,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3898,82.06818213,175003899,515,2432
181470,2018-06-01 22:50:43,180,50:43.2,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf,3899,80.28354535,175003900,515,2432
181471,2018-06-01 22:50:43,281,50:43.3,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf,3900,82.6571838,175003901,515,2432
181472,2018-06-01 22:50:43,390,50:43.4,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf,3901,82.80717701,175003902,515,2432
181473,2018-06-01 22:50:43,493,50:43.5,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf,3902,81.39063225,175003903,515,2432
181474,2018-06-01 22:50:44,599,50:43.6,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf,3903,83.19464189,175003904,515,2432
181475,2018-06-01 22:50:44,705,50:43.7,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf,3904,82.95464997,175003905,515,2432
181489,2018-06-01 22:50:44,807,50:43.8,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3905,83.74004016,175003906,515,2432
181476,2018-06-01 22:50:44,911,50:43.9,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf,3906,83.73144426,175003907,515,2432
181477,2018-06-01 22:50:44,15,50:44.0,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf,3907,82.66100035,175003908,515,2432
181478,2018-06-01 22:50:44,138,50:44.1,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf,3908,81.47819984,175003909,515,2432
181479,2018-06-01 22:50:44,403,50:44.4,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf,3910,84.36850598,175003911,515,2432
181480,2018-06-01 22:50:45,585,50:44.6,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf,3911,79.95032098,175003912,515,2432
181481,2018-06-01 22:50:45,764,50:44.8,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf,3912,83.52332572,175003913,515,2432
181482,2018-06-01 22:50:45,970,50:45.0,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf,3913,75.62693447,175003914,515,2432
181483,2018-06-01 22:50:45,277,50:45.3,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf,3914,78.27911157,175003915,515,2432
181484,2018-06-01 22:50:45,436,50:45.4,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf,3915,80.16217935,175003916,515,2432
181485,2018-06-01 22:50:46,593,50:45.6,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf,3916,82.91262113,175003917,515,2432
181490,2018-06-01 22:50:51,566,50:50.6,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3926,76.64811165,175003927,515,2432
181491,2018-06-01 22:50:51,763,50:50.8,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3927,77.4101527,175003928,515,2432
181492,2018-06-01 22:50:52,647,50:51.6,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3928,75.05427602,175003929,515,2432
181493,2018-06-01 22:50:52,770,50:51.8,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3929,77.06721538,175003930,515,2432
181494,2018-06-01 22:50:57,1,50:57.0,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3938,76.92525167,175003939,515,2432
181495,2018-06-01 22:50:57,126,50:57.1,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3939,76.98980013,175003940,515,2432
181496,2018-06-01 22:50:57,241,50:57.2,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3940,75.90308652,175003941,515,2432
181497,2018-06-01 22:50:57,349,50:57.3,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3941,74.90831786,175003942,515,2432
181498,2018-06-01 22:50:58,515,50:57.5,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3942,81.09679615,175003943,515,2432
181499,2018-06-01 22:50:58,700,50:57.7,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3943,80.64433942,175003944,515,2432
181500,2018-06-01 22:50:58,810,50:57.8,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3944,76.36858204,175003945,515,2432
181501,2018-06-01 22:50:58,931,50:57.9,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3945,76.76532046,175003946,515,2432
181502,2018-06-01 22:50:58,39,50:58.0,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3946,81.39997946,175003947,515,2432
181503,2018-06-01 22:50:58,170,50:58.2,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3947,76.09938132,175003948,515,2432
181504,2018-06-01 22:50:58,292,50:58.3,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3948,81.28179222,175003949,515,2432
181505,2018-06-01 22:50:58,395,50:58.4,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3949,78.06916477,175003950,515,2432
181506,2018-06-01 22:50:59,736,50:58.7,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3951,77.65506492,175003952,515,2432
181507,2018-06-01 22:50:59,846,50:58.8,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3952,78.54307905,175003953,515,2432
181508,2018-06-01 22:50:59,949,50:58.9,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3953,77.28994662,175003954,515,2432
181509,2018-06-01 22:50:59,50,50:59.0,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3954,77.16569914,175003955,515,2432
181510,2018-06-01 22:50:59,155,50:59.2,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3955,77.24967326,175003956,515,2432
181511,2018-06-01 22:51:00,688,50:59.7,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3956,77.25094667,175003957,515,2432
181512,2018-06-01 22:51:00,800,50:59.8,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3957,75.0389718,175003958,515,2432
181513,2018-06-01 22:51:00,960,51:00.0,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3958,73.25072188,175003959,515,2432
181514,2018-06-01 22:51:00,254,51:00.3,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3960,73.96695295,175003961,515,2432
181515,2018-06-01 22:51:00,359,51:00.4,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3961,76.7384667,175003962,515,2432
181516,2018-06-01 22:51:01,545,51:00.5,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3962,76.13056438,175003963,515,2432
181517,2018-06-01 22:51:01,680,51:00.7,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3963,77.116167,175003964,515,2432
181518,2018-06-01 22:51:01,824,51:00.8,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3964,75.14391801,175003965,515,2432
181519,2018-06-01 22:51:01,58,51:01.1,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3965,75.59799565,175003966,515,2432
181520,2018-06-01 22:51:01,226,51:01.2,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3966,76.2629293,175003967,515,2432
181521,2018-06-01 22:51:01,388,51:01.4,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3967,74.63890161,175003968,515,2432
181522,2018-06-01 22:51:02,916,51:01.9,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3970,80.187105,175003971,515,2432
181523,2018-06-01 22:51:06,508,51:05.5,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3973,77.12993991,175003974,515,2432
181524,2018-06-01 22:51:06,159,51:06.2,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3975,76.32851414,175003976,515,2432
181525,2018-06-01 22:51:06,335,51:06.3,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3976,78.35153495,175003977,515,2432
181526,2018-06-01 22:51:07,530,51:06.5,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3977,79.1119628,175003978,515,2432
181527,2018-06-01 22:51:07,632,51:06.6,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3978,78.62497459,175003979,515,2432
181528,2018-06-01 22:51:07,733,51:06.7,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3979,77.15486361,175003980,515,2432
181529,2018-06-01 22:51:07,834,51:06.8,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3980,77.655415,175003981,515,2432
181530,2018-06-01 22:51:07,939,51:06.9,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3981,77.4722333,175003982,515,2432
181531,2018-06-01 22:51:17,573,51:16.6,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3986,78.10136085,175003987,515,2432
181532,2018-06-01 22:51:17,775,51:16.8,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3988,78.24941088,175003989,515,2432
181533,2018-06-01 22:51:17,879,51:16.9,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3989,79.40486506,175003990,515,2432
181534,2018-06-01 22:51:17,5,51:17.0,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3990,80.10032671,175003991,515,2432
181535,2018-06-01 22:51:17,195,51:17.2,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3991,80.36487542,175003992,515,2432
181536,2018-06-01 22:51:17,366,51:17.4,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3992,76.80580255,175003993,515,2432
181537,2018-06-01 22:51:18,783,51:17.8,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3993,80.16311735,175003994,515,2432
181538,2018-06-01 22:51:18,934,51:17.9,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3994,78.24620938,175003995,515,2432
181539,2018-06-01 22:51:18,36,51:18.0,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3995,81.16278213,175003996,515,2432
181540,2018-06-01 22:51:18,236,51:18.2,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3996,81.80271264,175003997,515,2432
181541,2018-06-01 22:51:18,379,51:18.4,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3997,82.99252866,175003998,515,2432
181542,2018-06-01 22:51:19,512,51:18.5,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3998,77.38837231,175003999,515,2432
181543,2018-06-01 22:51:19,619,51:18.6,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,3999,76.80782714,175004000,515,2432
181544,2018-06-01 22:51:19,829,51:18.8,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,4000,77.501824,175004001,515,2432
181545,2018-06-01 22:51:19,959,51:19.0,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,4001,79.79126366,175004002,515,2432
181546,2018-06-01 22:51:19,121,51:19.1,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,4002,79.71617772,175004003,515,2432
181547,2018-06-01 22:51:20,532,51:19.5,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,4003,82.85219128,175004004,515,2432
181548,2018-06-01 22:51:20,693,51:19.7,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,4004,80.48594616,175004005,515,2432
181549,2018-06-01 22:51:20,881,51:19.9,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,4005,81.5146219,175004006,515,2432
181550,2018-06-01 22:51:20,993,51:20.0,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,4006,83.09650231,175004007,515,2432
181551,2018-06-01 22:51:20,102,51:20.1,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,4007,80.94161707,175004008,515,2432
181552,2018-06-01 22:51:20,276,51:20.3,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,4008,81.4392746,175004009,515,2432
181553,2018-06-01 22:51:20,406,51:20.4,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,4009,75.56278275,175004010,515,2432
181554,2018-06-01 22:51:21,601,51:20.6,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,4010,79.61693943,175004011,515,2432
181555,2018-06-01 22:51:21,706,51:20.7,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,4011,81.92791978,175004012,515,2432
181556,2018-06-01 22:51:21,813,51:20.8,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,4012,81.29729549,175004013,515,2432
181557,2018-06-01 22:51:21,5,51:21.0,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,4013,83.93231073,175004014,515,2432
181558,2018-06-01 22:51:21,177,51:21.2,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,4014,87.85645392,175004015,515,2432
181559,2018-06-01 22:51:21,280,51:21.3,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,4015,78.32934275,175004016,515,2432
181560,2018-06-01 22:51:21,408,51:21.4,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,4016,83.42746773,175004017,515,2432
181561,2018-06-01 22:51:22,570,51:21.6,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,4017,85.18899375,175004018,515,2432
181562,2018-06-01 22:51:22,694,51:21.7,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,4018,80.78299758,175004019,515,2432
181563,2018-06-01 22:51:22,817,51:21.8,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,4019,81.2485821,175004020,515,2432
181564,2018-06-01 22:51:22,290,51:22.3,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,4021,77.43765397,175004022,515,2432
181565,2018-06-01 22:51:22,469,51:22.5,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,4022,77.86524183,175004023,515,2432
181566,2018-06-01 22:51:23,632,51:22.6,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,4023,77.50183582,175004024,515,2432
181567,2018-06-01 22:51:23,800,51:22.8,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,4024,78.11033365,175004025,515,2432
181568,2018-06-01 22:51:23,948,51:22.9,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,4025,76.63843224,175004026,515,2432
181569,2018-06-01 22:51:34,933,51:33.9,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,4036,73.46057706,175004037,515,2432
181570,2018-06-01 22:51:34,379,51:34.4,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,4038,76.48044192,175004039,515,2432
181571,2018-06-01 22:51:53,260,51:53.3,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,4066,78.4668952,175004067,515,2432
181572,2018-06-01 22:51:53,367,51:53.4,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,4067,81.47558661,175004068,515,2432
181573,2018-06-01 22:51:53,477,51:53.5,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,4068,80.24370021,175004069,515,2432
181574,2018-06-01 22:51:54,156,51:54.2,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,4071,78.28486223,175004072,515,2432
181575,2018-06-01 22:51:54,341,51:54.3,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,4072,79.45090387,175004073,515,2432
181576,2018-06-01 22:52:01,535,52:00.5,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,4077,86.00275423,175004078,515,2432
181577,2018-06-01 22:52:01,721,52:00.7,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,4078,84.79306562,175004079,515,2432
181578,2018-06-01 22:52:01,893,52:00.9,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,4079,83.61151834,175004080,515,2432
181579,2018-06-01 22:52:01,72,52:01.1,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,4080,82.66267931,175004081,515,2432
181580,2018-06-01 22:52:01,265,52:01.3,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,4081,81.24455416,175004082,515,2432
181581,2018-06-01 22:52:01,457,52:01.5,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,4082,83.64633019,175004083,515,2432
181582,2018-06-01 22:52:02,557,52:01.6,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,4083,83.44191216,175004084,515,2432
181583,2018-06-01 22:52:02,743,52:01.7,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,4084,82.51757489,175004085,515,2432
181584,2018-06-01 22:52:02,934,52:01.9,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,4085,80.46883358,175004086,515,2432
181585,2018-06-01 22:52:02,131,52:02.1,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,4086,84.39193313,175004087,515,2432
181586,2018-06-01 22:52:02,249,52:02.2,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,4087,84.0683267,175004088,515,2432
181587,2018-06-01 22:52:02,377,52:02.4,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,4088,82.32404243,175004089,515,2432
181588,2018-06-01 22:52:07,115,52:07.1,02:00.6,515,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_220000.pgdf           ,4097,78.65530689,175004098,515,2432
