Id,CopyId,UTC,UTCMilliseconds,PCLocalTime,PCTime,EventEnd,eventType,nClicks,minNumber,bestNumber,maxNumber,colour,comment,channels,TMModelName1,TMLatitude1,TMLongitude1,BeamLatitude1,BeamLongitude1,BeamTime1,TMSide1,TMChi21,TMAIC1,TMProbability1,TMDegsFreedom1,TMPerpendicularDistance1,TMPerpendicularDistanceError1,TMDepth1,TMDepthError1,TMHydrophones1,TMError1,TMComment1,TMLatitude2,TMLongitude2,BeamLatitude2,BeamLongitude2,BeamTime2,TMSide2,TMChi22,TMAIC2,TMProbability2,TMDegsFreedom2,TMPerpendicularDistance2,TMPerpendicularDistanceError2,TMDepth2,TMDepthError2,TMHydrophones2,TMError2,TMComment2,UID,ChannelBitmap,SequenceBitmap
129,,2018-06-18 11:50:51.866,866,2018-06-18 12:50:51.866,2019-11-21 18:46:20.048,2018-06-18 11:58:30.720,SWC         ,250,1,1,1,9,Possible redetection                                                            ,3,Least squares                 ,37.95241389559573,2.8351525300928926,37.93971666666667,2.813,1529322258060,0,2.2621417826619683,565.0111621001681,,,2399.7669241233134,71.93719046937697,0,,0,"{""NAME"":""SimpleError"",""PERP"":7.194E1,""PARR"":2.205E1,""ANGLE"":3.841E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,129,3,
130,,2018-06-18 12:07:55.471,471,2018-06-18 13:07:55.471,2019-11-21 18:46:20.061,2018-06-18 12:23:23.102,SWC         ,615,1,1,1,10,Possible redetection                                                            ,3,Least squares                 ,37.913180318324486,2.859798261883812,37.90763333333334,2.841466666666667,1529323648520,0,2.2578070206757443,1388.0357036742312,,,1721.2879372014525,13.22035337022086,0,,0,"{""NAME"":""SimpleError"",""PERP"":1.322E1,""PARR"":7.186E0,""ANGLE"":4.259E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,130,3,
131,,2018-06-18 12:10:58.427,427,2018-06-18 13:10:58.427,2019-11-21 18:46:20.088,2018-06-18 12:22:31.446,SWC         ,905,1,1,1,11,Possible redetection                                                            ,3,Least squares                 ,37.890568004230175,2.8704417640042825,37.88623333333334,2.85635,1529324510580,0,3.837330598065171,3469.109530052849,,,1326.3537131367625,16.490691951618334,0,,0,"{""NAME"":""SimpleError"",""PERP"":1.649E1,""PARR"":1.629E1,""ANGLE"":3.998E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,131,3,
132,,2018-06-18 12:32:36.567,567,2018-06-18 13:32:36.567,2021-02-24 17:38:43.804,2018-06-18 12:47:58.109,SWC         ,523,1,1,1,12,Possible redetection                                                            ,3,Least squares                 ,37.86485507177759,2.8473713913420795,37.87128333333333,2.86355,1529325108980,0,7.39464300160867,3856.609003838117,,,1588.8291534872208,15.29,0,,0,"{""NAME"":""SimpleError"",""PERP"":1.529E1,""PARR"":7.386E0,""ANGLE"":4.417E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,132,3,
133,,2018-06-18 12:33:46.909,909,2018-06-18 13:33:46.909,2021-02-24 17:38:43.804,2018-06-18 12:49:11.378,SWC         ,340,1,1,1,1,Possible redetection                                                            ,3,Least squares                 ,37.878440209644005,2.885099613707728,37.87005,2.864516666666667,1529325159270,0,3.335517193185124,1131.404811296572,,,2031.9234765977592,25.81,0,,0,"{""NAME"":""SimpleError"",""PERP"":2.581E1,""PARR"":1.708E1,""ANGLE"":4.26E0}                                                             ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,133,3,
134,,2018-06-19 05:29:17.737,737,2018-06-19 06:29:17.737,2019-11-21 18:46:29.857,2018-06-19 05:39:37.072,SWC         ,265,1,1,1,2,,3,Least squares                 ,37.478379217223626,3.988774523090802,37.47431666666667,3.9386,1529386821410,0,1.4818290349761458,393.7210361987263,,,4447.626624976693,185.98317122569907,0,,0,"{""NAME"":""SimpleError"",""PERP"":1.86E2,""PARR"":6.119E1,""ANGLE"":1.593E0}                                                             ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,134,3,
135,,2018-06-19 05:23:14.392,392,2018-06-19 06:23:14.392,2019-11-21 18:46:29.869,2018-06-19 05:38:42.490,SWC         ,121,1,1,1,3,,3,Least squares                 ,37.50919658817155,4.063307564335858,37.48863333333333,3.9385,1529387319140,0,9.868825490607348,1178.3902333822743,,,11237.63283040302,2765.7992791778906,0,,0,"{""NAME"":""SimpleError"",""PERP"":2.766E3,""PARR"":1.605E3,""ANGLE"":1.698E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,135,3,
136,,2018-06-20 05:59:00.543,543,2018-06-20 06:59:00.543,2019-11-21 18:46:52.108,2018-06-20 06:02:26.480,SWC         ,491,1,1,1,4,,3,Least squares                 ,37.44731652312455,5.6713468043022734,37.449333333333335,5.6704,1529474365940,0,3.2357665222785257,1576.5825298273635,,,239.1670801332197,1.6348902891608088,0,,0,"{""NAME"":""SimpleError"",""PERP"":1.635E0,""PARR"":7.833E-1,""ANGLE"":2.612E0}                                                           ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,136,3,
137,,2018-06-20 04:40:41.686,686,2018-06-20 05:40:41.686,2019-11-21 18:46:52.129,2018-06-20 04:42:34.495,DLP         ,327,8,10,12,5,,3,Least squares                 ,37.40296319586386,5.473797623753773,37.40486666666666,5.472383333333333,1529469595810,0,11.186509851782267,3639.615701829237,,,245.6077690379943,2.9225716247958564,0,,0,"{""NAME"":""SimpleError"",""PERP"":2.923E0,""PARR"":8.756E-1,""ANGLE"":2.559E0}                                                           ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,137,3,
138,,2018-06-20 05:08:27.837,837,2018-06-20 06:08:27.837,2019-11-21 18:46:52.144,2018-06-20 05:19:22.679,SWC         ,554,1,1,1,6,,3,Least squares                 ,37.41148809452611,5.558402837265732,37.41951666666667,5.556333333333333,1529471540260,0,6.927803172414599,3828.1473511728586,,,910.6399834095862,5.187188274564597,0,,0,"{""NAME"":""SimpleError"",""PERP"":5.187E0,""PARR"":3.239E0,""ANGLE"":2.943E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,138,3,
139,,2018-06-20 05:11:08.499,499,2018-06-20 06:11:08.499,2019-11-21 18:46:52.168,2018-06-20 05:16:08.499,SWC         ,336,1,1,1,7,,3,Least squares                 ,37.422871958693975,5.553447379583785,37.41923333333333,5.554483333333334,1529471498640,0,4.090187319925094,1370.1225648549812,,,414.5312910047434,3.253846044674107,0,,0,"{""NAME"":""SimpleError"",""PERP"":3.254E0,""PARR"":1.639E0,""ANGLE"":2.908E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,139,3,
140,,2018-06-20 05:09:54.735,735,2018-06-20 06:09:54.735,2019-11-21 18:46:52.183,2018-06-20 05:19:52.980,SWC         ,556,1,1,1,8,,3,Least squares                 ,37.42589992744164,5.5475643355694215,37.41833333333334,5.550433333333333,1529471402890,0,2.9691442041674834,1648.9058891087857,,,878.0935058153893,7.853317191493784,0,,0,"{""NAME"":""SimpleError"",""PERP"":7.853E0,""PARR"":8.574E0,""ANGLE"":2.908E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,140,3,
141,,2018-06-20 05:10:22.061,61,2018-06-20 06:10:22.061,2019-11-21 18:46:52.207,2018-06-20 05:20:12.499,SWC         ,209,1,1,1,9,,3,Least squares                 ,37.400699321221616,5.552832298362185,37.41805,5.54905,1529471370580,0,12.851681567585675,2664.298084490235,,,1956.6969825558383,32.078131538863225,0,,0,"{""NAME"":""SimpleError"",""PERP"":3.208E1,""PARR"":1.565E1,""ANGLE"":2.995E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,141,3,
142,,2018-06-20 05:08:24.119,119,2018-06-20 06:08:24.119,2019-11-21 18:46:52.217,2018-06-20 05:19:43.465,SWC         ,205,1,1,1,10,,3,Least squares                 ,37.426021357050224,5.552689282696792,37.41923333333333,5.554483333333334,1529471498640,0,3.011270793821836,615.2879711458327,,,770.7218749999209,9.053783271107344,0,,0,"{""NAME"":""SimpleError"",""PERP"":9.054E0,""PARR"":4.658E0,""ANGLE"":2.882E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,142,3,
143,,2018-06-20 05:08:15.012,12,2018-06-20 06:08:15.012,2019-11-21 18:46:52.226,2018-06-20 05:19:08.018,SWC         ,181,1,1,1,11,,3,Least squares                 ,37.41011046226106,5.557524075755349,37.41936666666667,5.555416666666667,1529471519930,0,8.840767553172881,1586.497392017946,,,1045.2312341362715,10.498836405373723,0,,0,"{""NAME"":""SimpleError"",""PERP"":1.05E1,""PARR"":8.738E0,""ANGLE"":2.751E0}                                                             ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,143,3,
144,,2018-06-20 05:28:36.192,192,2018-06-20 06:28:36.192,2019-11-21 18:46:52.234,2018-06-20 05:32:20.811,SWC         ,139,1,1,1,12,,3,Least squares                 ,37.43274153341493,5.594832813086879,37.42958333333333,5.5955,1529472512450,0,5.65378230652126,778.5681759934125,,,355.8429283017926,5.584128340405407,0,,0,"{""NAME"":""SimpleError"",""PERP"":5.584E0,""PARR"":2.176E0,""ANGLE"":2.856E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,144,3,
145,,2018-06-20 05:29:54.340,340,2018-06-20 06:29:54.340,2019-11-21 18:46:52.240,2018-06-20 05:34:56.532,SWC         ,153,1,1,1,1,,3,Least squares                 ,37.42545977580551,5.603795210157013,37.43086666666667,5.601066666666666,1529472649840,0,5.488714811021462,832.7959364642408,,,647.262355996512,8.287718537994,0,,0,"{""NAME"":""SimpleError"",""PERP"":8.288E0,""PARR"":3.721E0,""ANGLE"":2.751E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,145,3,
146,,2018-06-20 05:28:23.062,62,2018-06-20 06:28:23.062,2019-11-21 18:46:52.247,2018-06-20 05:32:33.340,SWC         ,98,1,1,1,2,,3,Least squares                 ,37.42632633456536,5.596493485571569,37.42958333333333,5.5959666666666665,1529472522490,0,8.81476681142585,850.2176138968815,,,364.8911299130133,6.394768850764382,0,,0,"{""NAME"":""SimpleError"",""PERP"":6.395E0,""PARR"":2.798E0,""ANGLE"":2.577E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,146,3,
147,,2018-06-20 06:07:13.281,281,2018-06-20 07:07:13.281,2019-11-21 18:46:52.251,2018-06-20 06:10:44.227,SWB         ,220,1,1,1,3,,3,Least squares                 ,39.087675230331016,5.676517862267447,37.455466666666666,5.702283333333334,1529475143060,0,0.6059396918743114,136.0948528285999,,,181384.94325295943,635165.771145569,0,,0,"{""NAME"":""SimpleError"",""PERP"":6.352E5,""PARR"":1.017E5,""ANGLE"":2.978E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,147,3,
148,,2018-06-20 06:43:55.649,649,2018-06-20 07:43:55.649,2019-11-21 18:47:14.460,2018-06-20 07:15:55.737,SWB         ,593,1,1,1,4,,3,Least squares                 ,37.533518475123294,5.7304269501246665,37.511383333333335,5.7671833333333336,1529477260520,0,2.3055713115225664,1366.592645109837,,,4067.3643824303804,31.97689764965333,0,,0,"{""NAME"":""SimpleError"",""PERP"":3.198E1,""PARR"":1.348E1,""ANGLE"":2.315E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,148,3,
149,,2018-06-20 06:45:09.156,156,2018-06-20 07:45:09.156,2019-11-21 18:47:14.514,2018-06-20 07:16:05.174,SWB         ,639,1,1,1,5,Not the clearest of trains                                                      ,3,Least squares                 ,37.48830248394478,5.817693397659345,37.51683333333333,5.773066666666667,1529477458530,0,4.869804925488658,3106.0657375362753,,,5052.503855844841,44.74556024548162,0,,0,"{""NAME"":""SimpleError"",""PERP"":4.475E1,""PARR"":1.644E1,""ANGLE"":2.158E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,149,3,
150,,2018-06-20 06:43:22.058,58,2018-06-20 07:43:22.058,2019-11-21 18:47:14.542,2018-06-20 07:22:39.668,SWC         ,952,1,1,1,6,,3,Least squares                 ,37.57282698558408,5.768899711785542,37.5414,5.801583333333333,1529478386440,0,3.3109924439389498,3149.4428217420023,,,4525.973522347485,24.42869779888744,0,,0,"{""NAME"":""SimpleError"",""PERP"":2.443E1,""PARR"":9.583E0,""ANGLE"":2.42E0}                                                             ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,150,3,
151,,2018-06-20 06:54:41.425,425,2018-06-20 07:54:41.425,2019-11-21 18:47:14.585,2018-06-20 07:24:00.908,SWC         ,717,1,1,1,7,,3,Least squares                 ,37.573131920368624,5.773317803651816,37.5414,5.801583333333333,1529478386440,0,3.337367288324266,2386.880243863526,,,4316.556196194841,23.901376507853943,0,,0,"{""NAME"":""SimpleError"",""PERP"":2.39E1,""PARR"":1.041E1,""ANGLE"":2.455E0}                                                             ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,151,3,
152,,2018-06-20 06:55:32.401,401,2018-06-20 07:55:32.401,2019-11-21 18:47:14.617,2018-06-20 07:23:24.418,SWC         ,263,1,1,1,8,,3,Least squares                 ,37.57260215390451,5.7767457589515026,37.543616666666665,5.805366666666667,1529478490720,0,2.075184156072856,545.6230647350154,,,4090.273594246291,45.72670678104563,0,,0,"{""NAME"":""SimpleError"",""PERP"":4.573E1,""PARR"":2.08E1,""ANGLE"":2.263E0}                                                             ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,152,3,
153,,2018-06-20 07:00:55.945,945,2018-06-20 08:00:55.945,2019-11-21 18:47:14.628,2018-06-20 07:24:20.750,SWC         ,273,1,1,1,9,,3,Least squares                 ,37.57439417022501,5.7826647409105485,37.54403333333333,5.806166666666667,1529478511000,0,4.950701184280278,1345.6400209399553,,,3958.2392469088554,46.31101461135641,0,,0,"{""NAME"":""SimpleError"",""PERP"":4.631E1,""PARR"":1.855E1,""ANGLE"":2.42E0}                                                             ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,153,3,
154,,2018-06-20 07:39:32.152,152,2018-06-20 08:39:32.152,2019-11-21 18:47:14.641,2018-06-20 07:50:19.213,NOTE        ,155,,,,10,Unknown                                                                         ,3,Least squares                 ,37.60392877584842,5.888383915309057,37.58743333333334,5.894266666666667,1529480819130,0,4.271742429072357,657.5765916480706,,,1904.7459149396047,36.394657773611094,0,,0,"{""NAME"":""SimpleError"",""PERP"":3.639E1,""PARR"":1.18E1,""ANGLE"":2.717E0}                                                             ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,154,3,
